# Last 14 days where more than 2 ports overlap per host
# Common ports included in list if not already part of top50 ports found:
# 21,22,23,53,80,123,139,161,162,389,443,445,500,1001,3306,3389,4500,5000,5001,5900,8000,8001,8080,8443,10000
#
# PORTS REPORTED ON INCL TOP50 FOUND
# 0,21,22,23,53,68,80,81,82,83,88,123,137,139,161,162,389,443,445,500,1001,1433,1900,2222,2375,3000,3306,3389,4500,5000,5001,5021,5060,5122,5432,5555,5900,6021,6080,6379,7777,8000,8001,8080,8081,8082,8088,8443,8728,8888,9000,9200,9443,10000,17000,27015,27017
#
#
107.189.12.114   #AS53667     2 ports   5060,80                   PONYNET - FranTech Solutions, US
107.20.121.14    #AS14618     2 ports   80,8443                   AMAZON-AES - Amazon.com, Inc., US
107.22.139.7     #AS14618     2 ports   3389,9200                 AMAZON-AES - Amazon.com, Inc., US
109.105.209.13   #AS21859     2 ports   123,8001                  ZEN-ECN - Zenlayer Inc, US
109.105.209.2    #AS21859     2 ports   2222,53                   ZEN-ECN - Zenlayer Inc, US
109.105.210.64   #AS21859     2 ports   2222,5000                 ZEN-ECN - Zenlayer Inc, US
110.35.80.116    #AS17727     2 ports   2375,443                  NAPINFO-AS-AP - PT. NAP Info Lintas Nusa, ID
111.30.98.26     #AS38019     2 ports   1433,445                  CMNET-V4TIANJIN-AS-AP - tianjin Mobile Communication Company Limited, CN
112.28.104.177   #AS9808      2 ports   0,27015                   CHINAMOBILE-CN - China Mobile Communications Group Co., Ltd., CN
112.6.212.233    #AS24444     2 ports   2375,8088                 CMNET-V4shandong-AS-AP - Shandong Mobile Communication Company Limited, CN
112.74.38.239    #AS37963     2 ports   53,80                     ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
113.128.217.42   #AS4134      2 ports   1433,445                  CHINANET-BACKBONE - No.31,Jin-rong Street, CN
113.160.129.170  #AS45899     2 ports   1433,445                  VNPT-AS-VN - VNPT Corp, VN
113.163.254.143  #AS45899     2 ports   8080,81                   VNPT-AS-VN - VNPT Corp, VN
113.214.18.234   #AS24139     2 ports   2375,8088                 WASUHZ - Huashu media&Network Limited, CN
113.99.188.197   #AS4134      2 ports   0,27015                   CHINANET-BACKBONE - No.31,Jin-rong Street, CN
114.215.202.153  #AS37963     2 ports   23,443                    ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
114.32.249.235   #AS3462      2 ports   0,27015                   HINET - Data Communication Business Group, TW
115.124.124.163  #AS45815     2 ports   80,8080                   HOSTCOIN-AS-IN-AP - ESDS Software Solution Limited., IN
115.239.213.219  #AS58461     2 ports   1433,445                  CT-HangZhou-IDC - No.288,Fu-chun Road, CN
115.29.34.90     #AS37963     2 ports   22,2222                   ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
115.77.21.48     #AS7552      2 ports   0,27015                   VIETEL-AS-AP - Viettel Group, VN
116.62.61.82     #AS37963     2 ports   22,2222                   ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
116.92.214.150   #AS9381      2 ports   0,27015                   HKBNES-AS-AP - HKBN Enterprise Solutions HK Limited, HK
116.99.114.62    #AS7552      2 ports   0,27015                   VIETEL-AS-AP - Viettel Group, VN
117.175.140.121  #AS9808      2 ports   23,443                    CHINAMOBILE-CN - China Mobile Communications Group Co., Ltd., CN
117.50.127.153   #AS23724     2 ports   22,2222                   CHINANET-IDC-BJ-AP - IDC, China Telecommunications Corporation, CN
118.145.104.105  #AS137718    2 ports   2222,443                  VOLCANO-ENGINE - Beijing Volcano Engine Technology Co., Ltd., CN
118.194.233.182  #AS135377    2 ports   5060,8088                 UCLOUD-HK-AS-AP - UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED, HK
118.194.235.105  #AS135377    2 ports   23,80                     UCLOUD-HK-AS-AP - UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED, HK
118.31.19.34     #AS37963     2 ports   2222,443                  ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
119.192.210.26   #AS4766      2 ports   80,8000                   KIXS-AS-KR-KR - Korea Telecom, KR
119.29.247.220   #AS45090     2 ports   2375,8088                 TENCENT-NET-AP - Shenzhen Tencent Computer Systems Company Limited, CN
119.96.223.148   #AS58563     2 ports   5555,80                   CHINATELECOM-Hubei-IDC - CHINANET Hubei province network, CN
120.32.2.47      #AS4134      2 ports   2375,80                   CHINANET-BACKBONE - No.31,Jin-rong Street, CN
120.48.32.130    #AS38365     2 ports   22,2222                   Baidu - Beijing Baidu Netcom Science and Technology Co., Ltd., CN
120.92.16.84     #AS59019     2 ports   5555,8080                 BJKSCNET - Beijing Kingsoft Cloud Internet Technology Co., Ltd, CN
121.142.56.91    #AS4766      2 ports   22,2222                   KIXS-AS-KR-KR - Korea Telecom, KR
121.172.77.119   #AS4766      2 ports   5001,8080                 KIXS-AS-KR-KR - Korea Telecom, KR
12.124.186.10    #AS7018      2 ports   23,80                     ATT-INTERNET4 - AT&T Enterprises, LLC, US
121.36.1.113     #AS55990     2 ports   23,80                     HWCSNET - Huawei Cloud Service data center, CN
121.41.109.48    #AS37963     2 ports   2222,23                   ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
121.41.76.183    #AS37963     2 ports   2222,2375                 ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
12.154.188.42    #AS7018      2 ports   2222,80                   ATT-INTERNET4 - AT&T Enterprises, LLC, US
122.155.174.20   #AS9335      2 ports   23,8080                   NTPCL-AS-AP - National Telecom Public Company Limited, TH
122.225.92.130   #AS4134      2 ports   1433,445                  CHINANET-BACKBONE - No.31,Jin-rong Street, CN
122.59.233.0     #AS4771      2 ports   0,27015                   SPARKNZ - Spark New Zealand Trading Ltd., NZ
123.134.30.254   #AS4837      2 ports   0,27015                   CHINA169-Backbone - CHINA UNICOM China169 Backbone, CN
123.20.159.91    #AS45899     2 ports   8000,81                   VNPT-AS-VN - VNPT Corp, VN
123.231.14.147   #AS18001     2 ports   22,2222                   DIALOG-AS - Dialog Axiata PLC., LK
123.31.128.211   #AS45899     2 ports   0,27015                   VNPT-AS-VN - VNPT Corp, VN
123.58.209.112   #AS135377    2 ports   161,22                    UCLOUD-HK-AS-AP - UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED, HK
125.212.198.118  #AS38731     2 ports   1433,445                  VTDC-AS-VN - Vietel - CHT Compamy Ltd, VN
125.74.55.217    #AS141998    2 ports   6379,8088                 CHINANET-LANZHOU-IDC - China Telecom, CN
128.14.236.41    #AS135377    2 ports   3389,554                  UCLOUD-HK-AS-AP - UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED, HK
128.173.237.5    #AS1312      2 ports   443,80                    VA-TECH-AS - Virginia Polytechnic Institute and State Univ., US
128.199.225.7    #AS14061     2 ports   2222,2375                 DIGITALOCEAN-ASN - DigitalOcean, LLC, US
128.203.200.216  #AS8075      2 ports   389,8000                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
128.203.203.196  #AS8075      2 ports   2222,443                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
128.203.203.4    #AS8075      2 ports   2087,443                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
128.203.204.199  #AS8075      2 ports   21,443                    MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
129.121.75.86    #AS31898     2 ports   443,80                    ORACLE-BMC-31898 - Oracle Corporation, US
129.212.220.110  #AS14061     2 ports   443,80                    DIGITALOCEAN-ASN - DigitalOcean, LLC, US
130.12.180.101   #AS202412    2 ports   443,80                    OMEGATECH-AS - Omegatech LTD, SC
130.12.182.107   #AS197769    2 ports   22,5122                   VPSDEDICATED-AS - VPS Dedicated LLC, US
130.12.182.110   #AS197769    2 ports   22,5122                   VPSDEDICATED-AS - VPS Dedicated LLC, US
130.12.182.224   #AS197769    2 ports   2222,5122                 VPSDEDICATED-AS - VPS Dedicated LLC, US
130.12.182.230   #AS197769    2 ports   5122,8000                 VPSDEDICATED-AS - VPS Dedicated LLC, US
130.12.182.98    #AS197769    2 ports   22,5122                   VPSDEDICATED-AS - VPS Dedicated LLC, US
130.131.162.156  #AS8075      2 ports   2222,389                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
130.131.163.217  #AS8075      2 ports   2222,443                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
130.211.71.9     #AS396982    2 ports   3306,6379                 GOOGLE-CLOUD-PLATFORM - Google LLC, US
130.211.81.85    #AS396982    2 ports   389,445                   GOOGLE-CLOUD-PLATFORM - Google LLC, US
130.49.181.91    #AS212913    2 ports   80,8080                   TIMEHOST-AS - TIME-HOST LTD, GB
131.159.24.205   #AS209335    2 ports   443,80                    TUM-RBG - Technical University of Munich, DE
13.140.182.16    #AS51167     2 ports   8081,8082                 CONTABO - Contabo GmbH, DE
13.218.56.216    #AS14618     2 ports   3389,8443                 AMAZON-AES - Amazon.com, Inc., US
13.218.73.191    #AS14618     2 ports   3000,8443                 AMAZON-AES - Amazon.com, Inc., US
13.222.2.64      #AS14618     2 ports   443,8443                  AMAZON-AES - Amazon.com, Inc., US
132.243.24.82    #AS207569    2 ports   22,443                    I-SERVERS-NORTH-EU - IHOR HOSTING LTD, GB
1.34.161.179     #AS3462      2 ports   0,27015                   HINET - Data Communication Business Group, TW
134.199.149.189  #AS14061     2 ports   443,80                    DIGITALOCEAN-ASN - DigitalOcean, LLC, US
135.119.88.100   #AS8075      2 ports   81,8443                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.119.96.220   #AS8075      2 ports   143,443                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.222.40.33    #AS8075      2 ports   1900,27017                MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.122.202  #AS8075      2 ports   80,8088                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.122.82   #AS8075      2 ports   8080,81                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.123.160  #AS8075      2 ports   1900,5432                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.123.168  #AS8075      2 ports   7001,8008                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.123.203  #AS8075      2 ports   1433,7547                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.124.223  #AS8075      2 ports   161,443                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.124.61   #AS8075      2 ports   8443,9000                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.124.83   #AS8075      2 ports   8083,9443                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.125.118  #AS8075      2 ports   1723,8000                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.125.146  #AS8075      2 ports   80,8443                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.125.223  #AS8075      2 ports   443,53                    MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.125.30   #AS8075      2 ports   1433,80                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.100  #AS8075      2 ports   500,88                    MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.114  #AS8075      2 ports   110,80                    MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.203  #AS8075      2 ports   5432,5555                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.218  #AS8075      2 ports   7777,8443                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.230  #AS8075      2 ports   81,88                     MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.232  #AS8075      2 ports   10000,21                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.251  #AS8075      2 ports   8081,8088                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.37   #AS8075      2 ports   53,8080                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.83   #AS8075      2 ports   5900,8080                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.84   #AS8075      2 ports   137,8082                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.127.116  #AS8075      2 ports   8080,8088                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.127.171  #AS8075      2 ports   5060,8080                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.58.203.73     #AS16509     2 ports   111,1723                  AMAZON-02 - Amazon.com, Inc., US
13.59.120.77     #AS16509     2 ports   111,1723                  AMAZON-02 - Amazon.com, Inc., US
13.59.132.170    #AS16509     2 ports   111,1723                  AMAZON-02 - Amazon.com, Inc., US
13.59.242.100    #AS16509     2 ports   111,1723                  AMAZON-02 - Amazon.com, Inc., US
137.184.226.118  #AS14061     2 ports   8082,8083                 DIGITALOCEAN-ASN - DigitalOcean, LLC, US
137.184.226.250  #AS14061     2 ports   8080,9443                 DIGITALOCEAN-ASN - DigitalOcean, LLC, US
13.72.110.24     #AS8075      2 ports   2087,443                  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
138.118.199.154  #AS28343     2 ports   7777,80                   AS28343 - UNIFIQUE TELECOMUNICACOES S/A, BR
138.124.4.81     #AS41745     2 ports   8080,8081                 FORTIS-AS - Baykov Ilya Sergeevich, RU
138.197.24.249   #AS14061     2 ports   21,8443                   DIGITALOCEAN-ASN - DigitalOcean, LLC, US
138.226.239.21   #AS213474    2 ports   443,9090                  HOMELINE-AS - HomeLine Broadband LLC, US
138.226.239.22   #AS213474    2 ports   1080,6443                 HOMELINE-AS - HomeLine Broadband LLC, US
138.246.253.24   #AS12816     2 ports   443,80                    MWN-AS - Leibniz-Rechenzentrum, DE
13.86.113.74     #AS8075      2 ports   9000,9200                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
138.68.143.68    #AS14061     2 ports   23,80                     DIGITALOCEAN-ASN - DigitalOcean, LLC, US
138.68.84.81     #AS14061     2 ports   3389,443                  DIGITALOCEAN-ASN - DigitalOcean, LLC, US
13.89.124.222    #AS8075      2 ports   5432,9000                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.89.125.224    #AS8075      2 ports   8443,9000                 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.89.125.31     #AS8075      2 ports   8001,81                   MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
139.144.239.98   #AS63949     2 ports   22,8081                   AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
139.162.241.237  #AS63949     2 ports   123,161                   AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
139.214.251.139  #AS4837      2 ports   22,2222                   CHINA169-Backbone - CHINA UNICOM China169 Backbone, CN
139.214.251.14   #AS4837      2 ports   22,2222                   CHINA169-Backbone - CHINA UNICOM China169 Backbone, CN
139.59.105.108   #AS14061     2 ports   22,2222                   DIGITALOCEAN-ASN - DigitalOcean, LLC, US
139.59.116.253   #AS14061     2 ports   80,8080                   DIGITALOCEAN-ASN - DigitalOcean, LLC, US
140.238.153.39   #AS31898     2 ports   2375,8088                 ORACLE-BMC-31898 - Oracle Corporation, US
141.11.88.126    #AS198364    2 ports   23,5555                   BANATSYNC-SRL - BANATSYNC SRL, RO
14.18.96.22      #AS135089    2 ports   1433,445                  CHINANET-Guangzhou-Southbase-IDC - China Telecom, CN
14.19.128.58     #AS4134      2 ports   22,2222                   CHINANET-BACKBONE - No.31,Jin-rong Street, CN
14.19.139.195    #AS4134      2 ports   22,2222                   CHINANET-BACKBONE - No.31,Jin-rong Street, CN
141.94.246.155   #AS16276     2 ports   22,5900                   OVH - OVH SAS, FR
141.98.11.129    #AS209605    2 ports   123,53                    hostbaltic - UAB Host Baltic, LT
141.98.9.110     #AS209605    2 ports   25,8888                   hostbaltic - UAB Host Baltic, LT
14.241.84.27     #AS45899     2 ports   1433,445                  VNPT-AS-VN - VNPT Corp, VN
143.110.182.33   #AS14061     2 ports   88,9443                   DIGITALOCEAN-ASN - DigitalOcean, LLC, US
143.110.219.30   #AS14061     2 ports   2375,5900                 DIGITALOCEAN-ASN - DigitalOcean, LLC, US
143.110.230.197  #AS14061     2 ports   8000,8083                 DIGITALOCEAN-ASN - DigitalOcean, LLC, US
143.42.1.123     #AS63949     2 ports   80,9200                   AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
143.42.1.185     #AS63949     2 ports   2087,80                   AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
